current,ancestor,distance
HP:0005556,HP:0000118,5
HP:0005556,HP:0011842,6
HP:0005556,HP:0000924,7
HP:0031803,HP:0031803,0
HP:0031803,HP:0001098,1
HP:0031803,HP:0004329,2
HP:0031803,HP:0012372,3
HP:0031803,HP:0000478,4
HP:0031803,HP:0000118,5
HP:0004224,HP:0004224,0
HP:0004224,HP:0009152,1
HP:0004224,HP:0004219,1
HP:0004224,HP:0010244,1
HP:0004224,HP:0004207,2
HP:0004224,HP:0005920,2
HP:0004224,HP:0004213,2
HP:0004224,HP:0009833,2
HP:0004224,HP:0001167,3
HP:0004224,HP:0005924,3
HP:0004224,HP:0005918,3
HP:0004224,HP:0001155,4
HP:0004224,HP:0011297,4
HP:0004224,HP:0003839,4
HP:0004224,HP:0002817,5
HP:0004224,HP:0002813,5
HP:0004224,HP:0006505,5
HP:0004224,HP:0040064,6
HP:0004224,HP:0011844,6
HP:0004224,HP:0040068,6
HP:0004224,HP:0005930,6
HP:0004224,HP:0000118,7
HP:0004224,HP:0011842,7
HP:0004224,HP:0000924,7
HP:0004224,HP:0011314,7
HP:0031804,HP:0031804,0
HP:0031804,HP:0025240,1
HP:0031804,HP:0031803,2
HP:0031804,HP:0001098,3
HP:0031804,HP:0004329,4
HP:0031804,HP:0012372,5
HP:0031804,HP:0000478,6
HP:0031804,HP:0000118,7
HP:0004223,HP:0004223,0
HP:0004223,HP:0009198,1
HP:0004223,HP:0009388,1
HP:0004223,HP:0010252,1
HP:0004223,HP:0004225,2
HP:0004223,HP:0010243,2
HP:0004223,HP:0009152,2
HP:0004223,HP:0010234,2
HP:0004223,HP:0100921,2
HP:0004223,HP:0100915,2
HP:0004223,HP:0004213,3
HP:0004223,HP:0005920,3
HP:0004223,HP:0009832,3
HP:0004223,HP:0004207,3
HP:0004223,HP:0010583,3
HP:0004223,HP:0100899,3
HP:0004223,HP:0005918,4
HP:0004223,HP:0005924,4
HP:0004223,HP:0001167,4
HP:0004223,HP:0005930,4
HP:0004223,HP:0004054,4
HP:0004223,HP:0003839,5
HP:0004223,HP:0001155,5
HP:0004223,HP:0011297,5
HP:0004223,HP:0011314,5
HP:0004223,HP:0011001,5
HP:0004223,HP:0006505,6
HP:0004223,HP:0002817,6
HP:0004223,HP:0002813,6
HP:0004223,HP:0011844,6
HP:0004223,HP:0004348,6
HP:0004223,HP:0040064,7
HP:0004223,HP:0040068,7
HP:0004223,HP:0011842,7
HP:0004223,HP:0011849,7
HP:0004223,HP:0000118,8
HP:0004223,HP:0000924,8
HP:0004223,HP:0003330,8
HP:0031805,HP:0031805,0
HP:0031805,HP:0000573,1
HP:0031805,HP:0000479,2
HP:0031805,HP:0011885,2
HP:0031805,HP:0031803,2
HP:0031805,HP:0001098,3
HP:0031805,HP:0011029,3
HP:0031805,HP:0012373,3
HP:0031805,HP:0004329,4
HP:0031805,HP:0011028,4
HP:0031805,HP:0001892,4
HP:0031805,HP:0000478,4
HP:0031805,HP:0012372,5
HP:0031805,HP:0011025,5
HP:0031805,HP:0001871,5
HP:0031805,HP:0000118,5
HP:0031805,HP:0001626,6
HP:0004222,HP:0004222,0
HP:0004222,HP:0009198,1
HP:0004222,HP:0009384,1
HP:0004222,HP:0010248,1
HP:0004222,HP:0004225,2
HP:0004222,HP:0010243,2
HP:0004222,HP:0009152,2
HP:0004222,HP:0010230,2
HP:0004222,HP:0004213,3
HP:0004222,HP:0005920,3
HP:0004222,HP:0009832,3
HP:0004222,HP:0004207,3
HP:0004222,HP:0010579,3
HP:0004222,HP:0005918,4
HP:0004222,HP:0005924,4
HP:0004222,HP:0001167,4
HP:0004222,HP:0005930,4
HP:0004222,HP:0003839,5
HP:0004222,HP:0001155,5
HP:0004222,HP:0011297,5
HP:0004222,HP:0011314,5
HP:0004222,HP:0006505,6
HP:0004222,HP:0002817,6
HP:0004222,HP:0002813,6
HP:0004222,HP:0011844,6
HP:0004222,HP:0040064,7
HP:0004222,HP:0040068,7
HP:0004222,HP:0011842,7
HP:0004222,HP:0000118,8
HP:0004222,HP:0000924,8
HP:0031806,HP:0031806,0
HP:0031806,HP:0032309,1
HP:0031806,HP:0001912,1
HP:0031806,HP:0001911,2
HP:0031806,HP:0011893,2
HP:0031806,HP:0010974,3
HP:0031806,HP:0001881,3
HP:0031806,HP:0001871,4
HP:0031806,HP:0010987,4
HP:0031806,HP:0000118,5
HP:0031806,HP:0032251,5
HP:0031806,HP:0002715,6
HP:0031807,HP:0031807,0
HP:0031807,HP:0031806,1
HP:0031807,HP:0032309,2
HP:0031807,HP:0001912,2
HP:0031807,HP:0001911,3
HP:0031807,HP:0011893,3
HP:0031807,HP:0010974,4
HP:0031807,HP:0001881,4
HP:0031807,HP:0001871,5
HP:0031807,HP:0010987,5
HP:0031807,HP:0000118,6
HP:0031807,HP:0032251,6
HP:0031807,HP:0002715,7
HP:0004220,HP:0004220,0
HP:0004220,HP:0009161,1
HP:0004220,HP:0009237,1
HP:0004220,HP:0009370,1
HP:0004220,HP:0005819,1
HP:0004220,HP:0009376,2
HP:0004220,HP:0004219,2
HP:0004220,HP:0006262,2
HP:0004220,HP:0009381,2
HP:0004220,HP:0001156,2
HP:0004220,HP:0009843,2
HP:0004220,HP:0009803,2
HP:0004220,HP:0009767,3
HP:0004220,HP:0004213,3
HP:0004220,HP:0006265,3
HP:0004220,HP:0004207,3
HP:0004220,HP:0005922,3
HP:0004220,HP:0011927,3
HP:0004220,HP:0009833,3
HP:0004220,HP:0005918,4
HP:0004220,HP:0001167,4
HP:0004220,HP:0005927,4
HP:0004220,HP:0001155,4
HP:0004220,HP:0011297,4
HP:0004220,HP:0006496,5
HP:0004220,HP:0002817,5
HP:0004220,HP:0002813,5
HP:0004220,HP:0045060,6
HP:0004220,HP:0040064,6
HP:0004220,HP:0011844,6
HP:0004220,HP:0040068,6
HP:0004220,HP:0009815,7
HP:0004220,HP:0000118,7
HP:0004220,HP:0011842,7
HP:0004220,HP:0000924,7
HP:0004220,HP:0009115,8
HP:0031808,HP:0031808,0
HP:0031808,HP:0031806,1
HP:0031808,HP:0032309,2
HP:0031808,HP:0001912,2
HP:0031808,HP:0001911,3
HP:0031808,HP:0011893,3
HP:0031808,HP:0010974,4
HP:0031808,HP:0001881,4
HP:0031808,HP:0001871,5
HP:0031808,HP:0010987,5
HP:0031808,HP:0000118,6
HP:0031808,HP:0032251,6
HP:0031808,HP:0002715,7
HP:0005550,HP:0005550,0
HP:0005550,HP:0005558,1
HP:0005550,HP:0001909,2
HP:0005550,HP:0004377,3
HP:0005550,HP:0001881,3
HP:0005550,HP:0001871,4
HP:0005550,HP:0011793,4
HP:0005550,HP:0010987,4
HP:0005550,HP:0000118,5
HP:0005550,HP:0002664,5
HP:0005550,HP:0032251,5
HP:0005550,HP:0002715,6
HP:0031800,HP:0031800,0
HP:0031800,HP:0025201,1
HP:0031800,HP:0010876,2
HP:0031800,HP:0032180,3
HP:0031800,HP:0001939,4
HP:0031800,HP:0000118,5
HP:0006891,HP:0006891,0
HP:0006891,HP:0002538,1
HP:0006891,HP:0002060,2
HP:0006891,HP:0100547,3
HP:0006891,HP:0012443,4
HP:0006891,HP:0002011,5
HP:0006891,HP:0012639,6
HP:0006891,HP:0000707,7
HP:0006891,HP:0000118,8
HP:0006892,HP:0006892,0
HP:0006892,HP:0002059,1
HP:0006892,HP:0007369,2
HP:0006892,HP:0002977,3
HP:0006892,HP:0002060,3
HP:0006892,HP:0012444,3
HP:0006892,HP:0002011,4
HP:0006892,HP:0100547,4
HP:0006892,HP:0012443,4
HP:0006892,HP:0007367,4
HP:0006892,HP:0012639,5
HP:0006892,HP:0000707,6
HP:0006892,HP:0000118,7
HP:0031809,HP:0031809,0
HP:0031809,HP:0005916,1
HP:0031809,HP:0001163,2
HP:0031809,HP:0001155,3
HP:0031809,HP:0040070,3
HP:0031809,HP:0002817,4
HP:0031809,HP:0002813,4
HP:0031809,HP:0040064,5
HP:0031809,HP:0011844,5
HP:0031809,HP:0040068,5
HP:0031809,HP:0000118,6
HP:0031809,HP:0011842,6
HP:0031809,HP:0000924,6
HP:0006893,HP:0006893,0
HP:0006893,HP:0007033,1
HP:0006893,HP:0001317,2
HP:0006893,HP:0011283,3
HP:0006893,HP:0011282,4
HP:0006893,HP:0012443,5
HP:0006893,HP:0002011,6
HP:0006893,HP:0012639,7
HP:0006893,HP:0000707,8
HP:0006893,HP:0000118,9
HP:0006894,HP:0006894,0
HP:0006894,HP:0002977,1
HP:0006894,HP:0025057,1
HP:0006894,HP:0002011,2
HP:0006894,HP:0100547,2
HP:0006894,HP:0012639,3
HP:0006894,HP:0012443,3
HP:0006894,HP:0000707,4
HP:0006894,HP:0000118,5
HP:0006895,HP:0006895,0
HP:0006895,HP:0002509,1
HP:0006895,HP:0009127,2
HP:0006895,HP:0001276,2
HP:0006895,HP:0011805,3
HP:0006895,HP:0040064,3
HP:0006895,HP:0002493,3
HP:0006895,HP:0003808,3
HP:0006895,HP:0003011,4
HP:0006895,HP:0000118,4
HP:0006895,HP:0011442,4
HP:0006895,HP:0011804,4
HP:0006895,HP:0012638,5
HP:0006895,HP:0000707,6
HP:0006896,HP:0006896,0
HP:0006896,HP:0000738,1
HP:0006896,HP:0000708,2
HP:0006896,HP:0012638,3
HP:0006896,HP:0000707,4
HP:0006896,HP:0000118,5
HP:0004219,HP:0004219,0
HP:0004219,HP:0004213,1
HP:0004219,HP:0004207,2
HP:0004219,HP:0005918,2
HP:0004219,HP:0001167,3
HP:0004219,HP:0001155,4
HP:0004219,HP:0011297,4
HP:0004219,HP:0002817,5
HP:0004219,HP:0002813,5
HP:0004219,HP:0040064,6
HP:0004219,HP:0011844,6
HP:0004219,HP:0040068,6
HP:0004219,HP:0000118,7
HP:0004219,HP:0011842,7
HP:0004219,HP:0000924,7
HP:0006897,HP:0006897,0
HP:0006897,HP:0006824,1
HP:0006897,HP:0031910,2
HP:0006897,HP:0012638,3
HP:0006897,HP:0000707,4
HP:0006897,HP:0000118,5
HP:0004218,HP:0004218,0
HP:0004218,HP:0004213,1
HP:0004218,HP:0009700,1
HP:0004218,HP:0009773,1
HP:0004218,HP:0004207,2
HP:0004218,HP:0005918,2
HP:0004218,HP:0004278,2
HP:0004218,HP:0100262,2
HP:0004218,HP:0001167,3
HP:0004218,HP:0001155,3
HP:0004218,HP:0100238,3
HP:0004218,HP:0100240,3
HP:0004218,HP:0011297,4
HP:0004218,HP:0002817,4
HP:0004218,HP:0009810,4
HP:0004218,HP:0001367,4
HP:0004218,HP:0011729,4
HP:0004218,HP:0002813,5
HP:0004218,HP:0040064,5
HP:0004218,HP:0011842,5
HP:0004218,HP:0011843,5
HP:0004218,HP:0011844,6
HP:0004218,HP:0040068,6
HP:0004218,HP:0000118,6
HP:0004218,HP:0000924,6
HP:0005548,HP:0005548,0
HP:0005548,HP:0012143,1
HP:0005548,HP:0005561,2
HP:0005548,HP:0001871,3
HP:0005548,HP:0000118,4
HP:0006899,HP:0006899,0
HP:0006899,HP:0001317,1
HP:0006899,HP:0011283,2
HP:0006899,HP:0011282,3
HP:0006899,HP:0012443,4
HP:0006899,HP:0002011,5
HP:0006899,HP:0012639,6
HP:0006899,HP:0000707,7
HP:0006899,HP:0000118,8
HP:0005547,HP:0005547,0
HP:0005547,HP:0001909,1
HP:0005547,HP:0004377,2
HP:0005547,HP:0001881,2
HP:0005547,HP:0001871,3
HP:0005547,HP:0011793,3
HP:0005547,HP:0010987,3
HP:0005547,HP:0000118,4
HP:0005547,HP:0002664,4
HP:0005547,HP:0032251,4
HP:0005547,HP:0002715,5
HP:0004216,HP:0004216,0
HP:0004216,HP:0004213,1
HP:0004216,HP:0009771,1
HP:0004216,HP:0004207,2
HP:0004216,HP:0005918,2
HP:0004216,HP:0009699,2
HP:0004216,HP:0001167,3
HP:0004216,HP:0001155,3
HP:0004216,HP:0045039,3
HP:0004216,HP:0011297,4
HP:0004216,HP:0002817,4
HP:0004216,HP:0040070,4
HP:0004216,HP:0002797,4
HP:0004216,HP:0002813,5
HP:0004216,HP:0040064,5
HP:0004216,HP:0003330,5
HP:0004216,HP:0011844,6
HP:0004216,HP:0040068,6
HP:0004216,HP:0000118,6
HP:0004216,HP:0011842,6
HP:0004216,HP:0000924,7
HP:0004237,HP:0004237,0
HP:0004237,HP:0006014,1
HP:0004237,HP:0001191,2
HP:0004237,HP:0003019,3
HP:0004237,HP:0001155,3
HP:0004237,HP:0009810,4
HP:0004237,HP:0002817,4
HP:0004237,HP:0001367,5
HP:0004237,HP:0040064,5
HP:0004237,HP:0011842,6
HP:0004237,HP:0000118,6
HP:0004237,HP:0000924,7
HP:0031812,HP:0031812,0
